order,url,name,description,star
1649855874-4873,https://github.com/search?l=Java&o=desc&p=11&q=in%3Adescription+microservicios&s=stars&type=Repositories,jlferrete/spring-boot-servicio-config-server,"Construye Microservicios con Spring Boot 2, Spring Cloud, Eureka, Zuul, Ribbon, Hystrix, API RESTful, JPA, OAuth, Docker",1
1649855646-4066,https://github.com/search?l=Java&o=desc&p=92&q=in%3Adescription+microservicios&s=stars&type=Repositories,neilqrom/micro-service-task,microservicio para administrar tareas,null
1649855655-4091,https://github.com/search?l=Java&o=desc&p=89&q=in%3Adescription+microservicios&s=stars&type=Repositories,Miguel-Karley/miProyect,Repositorio de Microservicio,null
1649855702-4263,https://github.com/search?l=Java&o=desc&p=72&q=in%3Adescription+microservicios&s=stars&type=Repositories,GermanVR/Portafolio-MS-Usuarios,Desarrollo de portafolio con Microservicios con Arquitectura Netflix OSS,null
1649855716-4315,https://github.com/search?l=Java&o=desc&p=67&q=in%3Adescription+microservicios&s=stars&type=Repositories,diegoromeropanes/backend-coopeuch,Microservicios REST API en Sping Boot Java 1.8,null
1649855745-4418,https://github.com/search?l=Java&o=desc&p=57&q=in%3Adescription+microservicios&s=stars&type=Repositories,Manilab2309/eureka-client,Demo de microservicios Eureka - parte cliente,null
1649855784-4550,https://github.com/search?l=Java&o=desc&p=43&q=in%3Adescription+microservicios&s=stars&type=Repositories,Cabano3/Microservices-Certificacion,Creaci車n de microservicios en SpringBoot,null
1649855821-4680,https://github.com/search?l=Java&o=desc&p=30&q=in%3Adescription+microservicios&s=stars&type=Repositories,sidlors/microservicios,Sobre arquitectura de microservicios,null
1649855711-4294,https://github.com/search?l=Java&o=desc&p=69&q=in%3Adescription+microservicios&s=stars&type=Repositories,Truebu/mssc-brewery,Primer proyecto curso de microservicios con Spring Boot,null
1649855688-4212,https://github.com/search?l=Java&o=desc&p=77&q=in%3Adescription+microservicios&s=stars&type=Repositories,jtejadavilca/springboot-servicio-usuarios,Microservicios que se encarga de manejo de usuarios en BD,null
1649855716-4310,https://github.com/search?l=Java&o=desc&p=67&q=in%3Adescription+microservicios&s=stars&type=Repositories,marinoqj/libreriaweb-admin,Aplicaci車n mixta(microservicios/bbdd) para gestionar la libreria on-line,null
1649855869-4855,https://github.com/search?l=Java&o=desc&p=13&q=in%3Adescription+microservicios&s=stars&type=Repositories,julioluque/springboot-servicio-item,"Microservicio con Spring Boot, Spring Cloud, Netflix, Eureka Balanceo de carga con Ribbon Clientes Feign y Rest Templ＃",1
1649855776-4523,https://github.com/search?l=Java&o=desc&p=46&q=in%3Adescription+microservicios&s=stars&type=Repositories,MrGiovanotti/microservices-configserver,Parte de una pr芍ctica de microservicios. Servidor de configuraciones para otros microservicios.,null
1649855801-4615,https://github.com/search?l=Java&o=desc&p=37&q=in%3Adescription+microservicios&s=stars&type=Repositories,jfelix1823/MicroservicioExamen,Desaf赤o a resolver de Microservicios,null
1649855640-4046,https://github.com/search?l=Java&o=desc&p=94&q=in%3Adescription+microservicios&s=stars&type=Repositories,mariobaron29/reto-training-envio-correos,Microservicio env赤o de correos,null
1649855725-4348,https://github.com/search?l=Java&o=desc&p=64&q=in%3Adescription+microservicios&s=stars&type=Repositories,davisvitate/MsBank,Microservicio banco,null
1649855669-4144,https://github.com/search?l=Java&o=desc&p=84&q=in%3Adescription+microservicios&s=stars&type=Repositories,tcspocgloria/bank-loans,Microservicio de prestamos,null
1649855883-4905,https://github.com/search?l=Java&o=desc&p=8&q=in%3Adescription+microservicios&s=stars&type=Repositories,jlferrete/academia-microservicios-commons,"Construye aplicaciones con Microservicios Spring como backend y Angular 10 como frontend, Eureka, API Gateway, RESTful",1
1649855827-4701,https://github.com/search?l=Java&o=desc&p=28&q=in%3Adescription+microservicios&s=stars&type=Repositories,katz1124/microserv,practica de microservicios,null
1649855759-4464,https://github.com/search?l=Java&o=desc&p=52&q=in%3Adescription+microservicios&s=stars&type=Repositories,samirsoft-ux/TF_FAS_Wheel_Manager,Descomposici車n de nuestra aplicaci車n monol赤tica a microservicios.,null
1649855844-4763,https://github.com/search?l=Java&o=desc&p=22&q=in%3Adescription+microservicios&s=stars&type=Repositories,rathael/microservices,Prueba de microservicios,null
1649855801-4619,https://github.com/search?l=Java&o=desc&p=37&q=in%3Adescription+microservicios&s=stars&type=Repositories,AbderrahmaneGuermat/PlantillaMicroService,Plantilla de microservicios de referencia,null
1649855657-4108,https://github.com/search?l=Java&o=desc&p=88&q=in%3Adescription+microservicios&s=stars&type=Repositories,francooperino/DAN-Lab-Modulo_sueldos,Repo microservicio sueldos - labDan,null
1649855686-4204,https://github.com/search?l=Java&o=desc&p=78&q=in%3Adescription+microservicios&s=stars&type=Repositories,hjmendez-atsistemas/microservices,POC de microservicios con Spring Boot 2.1.0,null
1649855799-4608,https://github.com/search?l=Java&o=desc&p=38&q=in%3Adescription+microservicios&s=stars&type=Repositories,hgarciao/gtwhatcc,Gateway para los microservicios hatcc,null
1649855877-4884,https://github.com/search?l=Java&o=desc&p=10&q=in%3Adescription+microservicios&s=stars&type=Repositories,zathuracode/bank-customer,Demo de microservicio de customer bank,1
1649855697-4249,https://github.com/search?l=Java&o=desc&p=74&q=in%3Adescription+microservicios&s=stars&type=Repositories,MiltonLiquinchana/Galery,Galeria de fotos con spring boot orientado a microservicios,null
1649855694-4232,https://github.com/search?l=Java&o=desc&p=75&q=in%3Adescription+microservicios&s=stars&type=Repositories,aperezgua/tfg-monitor-system,Monitorizaci車n de sistemas con microservicios contenerizados 每 Abel P谷rez Guardado,null
1649855849-4787,https://github.com/search?l=Java&o=desc&p=20&q=in%3Adescription+microservicios&s=stars&type=Repositories,oxcesare/microservicios,repositorio microservicios,null
1649855626-3998,https://github.com/search?l=Java&o=desc&p=99&q=in%3Adescription+microservicios&s=stars&type=Repositories,davisvitate/MsBankAccount,Microservicio cuenta corriente,null
1649855776-4524,https://github.com/search?l=Java&o=desc&p=46&q=in%3Adescription+microservicios&s=stars&type=Repositories,jusilus/microservicios-zuul,Proyecto microservicios-zuul del curso "Microservicios con Spring Cloud y Angular 10",null
1649855894-4944,https://github.com/search?l=Java&o=desc&p=4&q=in%3Adescription+microservicios&s=stars&type=Repositories,jmagit/VAL20190610,Microservicios,1
1649855860-4820,https://github.com/search?l=Java&o=desc&p=16&q=in%3Adescription+microservicios&s=stars&type=Repositories,FelipeBarrera01/MicroserviciosSpringBoot,Microservicios,null
1649855902-4979,https://github.com/search?l=Java&o=desc&p=1&q=in%3Adescription+microservicios&s=stars&type=Repositories,paradigmadigital/demo-microservices,Fuentes de la demo del meetup sobre microservicios del 19-01-2016,5
1649855793-4586,https://github.com/search?l=Java&o=desc&p=40&q=in%3Adescription+microservicios&s=stars&type=Repositories,cristianufps/EurekaGrupo3,"""Microservicio"" server eureka, listen de los dem芍s microservicios",null
1649855674-4166,https://github.com/search?l=Java&o=desc&p=82&q=in%3Adescription+microservicios&s=stars&type=Repositories,sergycg/servicio-oauth,microservicio seguridad oauth2,null
1649855753-4447,https://github.com/search?l=Java&o=desc&p=54&q=in%3Adescription+microservicios&s=stars&type=Repositories,diverr/microservicios,Pr芍cticas con spring boot y microservicios,null
1649855790-4578,https://github.com/search?l=Java&o=desc&p=41&q=in%3Adescription+microservicios&s=stars&type=Repositories,jatuncarc/BootCamp_Semana2,BootCamp Microservicios - Proyecto Semana 2,null
1649855852-4797,https://github.com/search?l=Java&o=desc&p=19&q=in%3Adescription+microservicios&s=stars&type=Repositories,katz1124/Aerolinia-Cielo,Proyecto microservicios,null
1649855635-4025,https://github.com/search?l=Java&o=desc&p=96&q=in%3Adescription+microservicios&s=stars&type=Repositories,ctorrez04/demo-ms,Demo Mini Microservicio,null
1649855742-4404,https://github.com/search?l=Java&o=desc&p=58&q=in%3Adescription+microservicios&s=stars&type=Repositories,alvarosiles11/microservicio_vuelo,microservicio_vuelo,null
1649855635-4020,https://github.com/search?l=Java&o=desc&p=96&q=in%3Adescription+microservicios&s=stars&type=Repositories,fraroja0/api-gateway,microservicio api gateway,null
1649855813-4655,https://github.com/search?l=Java&o=desc&p=33&q=in%3Adescription+microservicios&s=stars&type=Repositories,freik1991/prueba,prueba tecnica de microservicios,null
1649855894-4940,https://github.com/search?l=Java&o=desc&p=4&q=in%3Adescription+microservicios&s=stars&type=Repositories,mart-dominguez/dan-ms-cuentacorriente,Microservicio de cuentas corrientes,1
1649855764-4488,https://github.com/search?l=Java&o=desc&p=50&q=in%3Adescription+microservicios&s=stars&type=Repositories,terrill021/microservices-springcloud,"Ejemplo microservicios conSpring Cloud, formando oraciones.",null
1649855869-4859,https://github.com/search?l=Java&o=desc&p=13&q=in%3Adescription+microservicios&s=stars&type=Repositories,julioluque/springboot-servicio-producto,"Microservicio con Spring Boot, Spring Cloud, Netflix, Eureka Balanceo de carga con Ribbon Clientes Feign y Rest Templ＃",1
1649855869-4850,https://github.com/search?l=Java&o=desc&p=13&q=in%3Adescription+microservicios&s=stars&type=Repositories,jduranmaster/MicroServices-Architecture-POC-Engine-SpringBoot-DockerEngine,Tutorial sobre generaci車n de una imagen Docker para desplegar un microservicio construido con Spring-Boot.,1
1649855849-4789,https://github.com/search?l=Java&o=desc&p=20&q=in%3Adescription+microservicios&s=stars&type=Repositories,SheylaUrbina/springboot-servicios-productos,Proyecto Microservicios,null
1649855891-4934,https://github.com/search?l=Java&o=desc&p=5&q=in%3Adescription+microservicios&s=stars&type=Repositories,israel1947/onlineShope,microservicios con SpringBoot,1
1649855722-4339,https://github.com/search?l=Java&o=desc&p=65&q=in%3Adescription+microservicios&s=stars&type=Repositories,karen-javeriana/Micro_Solicitudes,Microservicio solicitudes,null
1649855666-4132,https://github.com/search?l=Java&o=desc&p=85&q=in%3Adescription+microservicios&s=stars&type=Repositories,kevinflorest/microservice-family,Microservicio de familia,null
1649855787-4563,https://github.com/search?l=Java&o=desc&p=42&q=in%3Adescription+microservicios&s=stars&type=Repositories,JQuispeLuyo/Docker-SpringBoot,Despliegue de microservicios con docker,null
1649855691-4225,https://github.com/search?l=Java&o=desc&p=76&q=in%3Adescription+microservicios&s=stars&type=Repositories,jhassan8/sb-service-eureka-server,Probando arquitectura de microservicios utilizando springboot y spring cloud...,null
1649855699-4259,https://github.com/search?l=Java&o=desc&p=73&q=in%3Adescription+microservicios&s=stars&type=Repositories,facusato/ConfigServer,Modulo de configuraci車n para conectar microservicios con Spring Boot,null
1649855804-4628,https://github.com/search?l=Java&o=desc&p=36&q=in%3Adescription+microservicios&s=stars&type=Repositories,juandisanj/microserv_springboot,Practica de microservicios con springboot,null
1649855815-4668,https://github.com/search?l=Java&o=desc&p=32&q=in%3Adescription+microservicios&s=stars&type=Repositories,AbelAntunez/microservicios-cursos,Udemy microservicios cursos,null
1649855886-4912,https://github.com/search?l=Java&o=desc&p=7&q=in%3Adescription+microservicios&s=stars&type=Repositories,cristoflop/Videogames-Microservices-Docker,"Arquitectura de microservicios con SpringBoot, Kafka, MongoDB, Docker ???",1
1649855829-4717,https://github.com/search?l=Java&o=desc&p=27&q=in%3Adescription+microservicios&s=stars&type=Repositories,working-varios/notif,Proyecto microservicios varios,null
1649855782-4540,https://github.com/search?l=Java&o=desc&p=44&q=in%3Adescription+microservicios&s=stars&type=Repositories,Daythor8a/CursoCracks,Curso de Java y Microservicios,null
1649855841-4759,https://github.com/search?l=Java&o=desc&p=23&q=in%3Adescription+microservicios&s=stars&type=Repositories,jorgiom4/Servicio-Productos,Springboot Microservicios Productos,null
1649855784-4551,https://github.com/search?l=Java&o=desc&p=43&q=in%3Adescription+microservicios&s=stars&type=Repositories,zullysr/pc01Cliente,Pr芍tica calificada Microservicios - parte 02,null
1649855725-4345,https://github.com/search?l=Java&o=desc&p=64&q=in%3Adescription+microservicios&s=stars&type=Repositories,irving0108/desafio,Microservicio desafio,null
1649855705-4277,https://github.com/search?l=Java&o=desc&p=71&q=in%3Adescription+microservicios&s=stars&type=Repositories,juanjosevargas03/microservicios-spring,"microservicios con spring boot, spring cloud, eureka server",null
1649855860-4827,https://github.com/search?l=Java&o=desc&p=16&q=in%3Adescription+microservicios&s=stars&type=Repositories,JuanPa92/beca-service,Microservicios,null
1649855739-4391,https://github.com/search?l=Java&o=desc&p=59&q=in%3Adescription+microservicios&s=stars&type=Repositories,dabliuw22/microservice-two,Microservicio two,null
1649855824-4693,https://github.com/search?l=Java&o=desc&p=29&q=in%3Adescription+microservicios&s=stars&type=Repositories,yehanportilla/BackBiblioteca,Proyecto microservicios sprint boot,null
1649855838-4749,https://github.com/search?l=Java&o=desc&p=24&q=in%3Adescription+microservicios&s=stars&type=Repositories,crodriguez10/microservicios-backed,Curso de microservicios,null
1649855745-4412,https://github.com/search?l=Java&o=desc&p=57&q=in%3Adescription+microservicios&s=stars&type=Repositories,yanirama/microservicios,C車digo del curso de Microservicios con SpringBoot,null
1649855699-4251,https://github.com/search?l=Java&o=desc&p=73&q=in%3Adescription+microservicios&s=stars&type=Repositories,gusdelact/tracingsrv,Servicio de rastreo de microservicios con Spring Cloud Zipkin,null
1649855733-4376,https://github.com/search?l=Java&o=desc&p=61&q=in%3Adescription+microservicios&s=stars&type=Repositories,devopsort/payments-service-example,Microservicio payments,null
1649855666-4136,https://github.com/search?l=Java&o=desc&p=85&q=in%3Adescription+microservicios&s=stars&type=Repositories,miguel-armas-unmsm/demo-restful-api,Demo de microservicio Course,null
1649855838-4740,https://github.com/search?l=Java&o=desc&p=24&q=in%3Adescription+microservicios&s=stars&type=Repositories,Vortice87/microservices-eureka,Arquitectura de microservicios Eureka,null
1649855629-4003,https://github.com/search?l=Java&o=desc&p=98&q=in%3Adescription+microservicios&s=stars&type=Repositories,ibaltierra/MicroservicioAlumnos,"Microservicio de alumnos, curso",null
1649855835-4732,https://github.com/search?l=Java&o=desc&p=25&q=in%3Adescription+microservicios&s=stars&type=Repositories,Cyamy98/msproyecto.,Repositorio de MicroServicios,null
1649855762-4470,https://github.com/search?l=Java&o=desc&p=51&q=in%3Adescription+microservicios&s=stars&type=Repositories,hectorjcr/javaMicroserviceArch,Ejemplo de arquitectura de microservicios con java,null
1649855637-4030,https://github.com/search?l=Java&o=desc&p=95&q=in%3Adescription+microservicios&s=stars&type=Repositories,mariobaron29/reto-training-envio-correos,Microservicio env赤o de correos,null
1649855629-4004,https://github.com/search?l=Java&o=desc&p=98&q=in%3Adescription+microservicios&s=stars&type=Repositories,maic76/ms-productos,Microservicio Productos en Spring,null
1649855748-4420,https://github.com/search?l=Java&o=desc&p=56&q=in%3Adescription+microservicios&s=stars&type=Repositories,decimodan/Plantilla-Microservicios-Java,Plantilla para microservicios en Java 11,null
1649855722-4332,https://github.com/search?l=Java&o=desc&p=65&q=in%3Adescription+microservicios&s=stars&type=Repositories,adjmogollon/springboot-servicio-zuul-server,Repositorio MicroServicio ZUUL para centralizar otros microservicios a traves de un solo endpoint,null
1649855683-4198,https://github.com/search?l=Java&o=desc&p=79&q=in%3Adescription+microservicios&s=stars&type=Repositories,pjuanluis/curso-microservicios,"Curso de microservicios con SpringBoot y SpringCloud, utilizando Java",null
1649855705-4271,https://github.com/search?l=Java&o=desc&p=71&q=in%3Adescription+microservicios&s=stars&type=Repositories,GermanVR/Portafolio-MS-Usuarios,Desarrollo de portafolio con Microservicios con Arquitectura Netflix OSS,null
1649855829-4710,https://github.com/search?l=Java&o=desc&p=27&q=in%3Adescription+microservicios&s=stars&type=Repositories,mariosas27/Microservicios-Cloud-Gateway,Microservicios Cloud-Gateway,null
1649855669-4141,https://github.com/search?l=Java&o=desc&p=84&q=in%3Adescription+microservicios&s=stars&type=Repositories,gruporyc/pappking-operator-be-api,Microservicio de Operadores,null
1649855688-4214,https://github.com/search?l=Java&o=desc&p=77&q=in%3Adescription+microservicios&s=stars&type=Repositories,GermanVR/Portafolio-MS-Item,Desarrollo de portafolio con Microservicios con Arquitectura Netflix OSS,null
1649855669-4148,https://github.com/search?l=Java&o=desc&p=84&q=in%3Adescription+microservicios&s=stars&type=Repositories,Angel1174/autenticacion,Microservicio de autenticaci車n,null
1649855624-3986,https://github.com/search?l=Java&o=desc&p=100&q=in%3Adescription+microservicios&s=stars&type=Repositories,DavidRodriguez-27/ms-products,Microservicio CRUD de Productos.,null
1649855728-4356,https://github.com/search?l=Java&o=desc&p=63&q=in%3Adescription+microservicios&s=stars&type=Repositories,Jesus-Diaz-Garcia/calculadora,Microservicio "calculadora",null
1649855750-4438,https://github.com/search?l=Java&o=desc&p=55&q=in%3Adescription+microservicios&s=stars&type=Repositories,diverr/microservicios,Pr芍cticas con spring boot y microservicios,null
1649855702-4267,https://github.com/search?l=Java&o=desc&p=72&q=in%3Adescription+microservicios&s=stars&type=Repositories,cristoflop/Delivery-Microservices,"Arquitectura de microservicios con eventuate tram, kafka, docker.",null
1649855813-4650,https://github.com/search?l=Java&o=desc&p=33&q=in%3Adescription+microservicios&s=stars&type=Repositories,mariosas27/Microservicios-Service-Registry,Microservicios Service-Registry,null
1649855776-4520,https://github.com/search?l=Java&o=desc&p=46&q=in%3Adescription+microservicios&s=stars&type=Repositories,jusilus/microservicios-examenes,Proyecto microservicios-examenes del curso "Microservicios con Spring Cloud y Angular 10",null
1649855818-4673,https://github.com/search?l=Java&o=desc&p=31&q=in%3Adescription+microservicios&s=stars&type=Repositories,pjuanluis/microservicios-platzi,Curso de microservicios Platzi,null
1649855863-4830,https://github.com/search?l=Java&o=desc&p=15&q=in%3Adescription+microservicios&s=stars&type=Repositories,soabel/bootcamp-shopvintage-auctions,Microservicio para subastas,null
1649855883-4907,https://github.com/search?l=Java&o=desc&p=8&q=in%3Adescription+microservicios&s=stars&type=Repositories,delard-linux/spring-cloud-microservices-poc,"PoC de Spring Cloud y Microservicios. Eureka, Resilience4J, OAuth2, JWT, Sleuth y Zipkin",1
1649855773-4510,https://github.com/search?l=Java&o=desc&p=47&q=in%3Adescription+microservicios&s=stars&type=Repositories,MrGiovanotti/microservices-eureka-server,Parte de una pr芍ctica de microservicios. Servidor de nombres para los dem芍s microservicios.,null
1649855852-4792,https://github.com/search?l=Java&o=desc&p=19&q=in%3Adescription+microservicios&s=stars&type=Repositories,harrycoa/microservicios-eureka,microservicios-eureka,null
1649855824-4692,https://github.com/search?l=Java&o=desc&p=29&q=in%3Adescription+microservicios&s=stars&type=Repositories,nparedes22/drusilla,Controlador de microservicios,null
1649855852-4795,https://github.com/search?l=Java&o=desc&p=19&q=in%3Adescription+microservicios&s=stars&type=Repositories,Magadu/MicroServiciosConfig,Configuraci車n Microservicios,null
1649855629-4007,https://github.com/search?l=Java&o=desc&p=98&q=in%3Adescription+microservicios&s=stars&type=Repositories,lascencion23/ms-bootcoin-transaction,Microservicio de bootcoin transaction,null
1649855683-4197,https://github.com/search?l=Java&o=desc&p=79&q=in%3Adescription+microservicios&s=stars&type=Repositories,FekuinH/Microservicios-examenes,app de ex芍menes formada por distintos microservicios consumi谷ndose entre si,null
1649855886-4916,https://github.com/search?l=Java&o=desc&p=7&q=in%3Adescription+microservicios&s=stars&type=Repositories,yaquie/curso-microservicios,"Conjunto de microservicios en las cuales se implemento Ribbon, Eureka",1
1649855635-4026,https://github.com/search?l=Java&o=desc&p=96&q=in%3Adescription+microservicios&s=stars&type=Repositories,davisvitate/MsCurrentAccount,Microservicio cuenta corriente,null
1649855779-4535,https://github.com/search?l=Java&o=desc&p=45&q=in%3Adescription+microservicios&s=stars&type=Repositories,magzupao/microservicio,microservicio,null
1649855827-4706,https://github.com/search?l=Java&o=desc&p=28&q=in%3Adescription+microservicios&s=stars&type=Repositories,lascencion23/ms-customer,Microservicios de customer,null
1649855764-4482,https://github.com/search?l=Java&o=desc&p=50&q=in%3Adescription+microservicios&s=stars&type=Repositories,aesyungan/appClinicaMicroServicios,plicacion creada con enfoque a microservicios,null
1649855902-4977,https://github.com/search?l=Java&o=desc&p=1&q=in%3Adescription+microservicios&s=stars&type=Repositories,chuchip/springEureka,Ejemplo de microservicios utilizando un Servidor Eureka,7
1649855753-4442,https://github.com/search?l=Java&o=desc&p=54&q=in%3Adescription+microservicios&s=stars&type=Repositories,felipezxkq/Microservicios,Tareas y proyectos del ramo microservicios,null
1649855880-4899,https://github.com/search?l=Java&o=desc&p=9&q=in%3Adescription+microservicios&s=stars&type=Repositories,Jhon-Sebastian/microservices-practice,"Uso de microservicios, con RestTemplate, OpenFeign. Ademas de uso de un servidor",1
1649855869-4856,https://github.com/search?l=Java&o=desc&p=13&q=in%3Adescription+microservicios&s=stars&type=Repositories,julioluque/springboot-servicio-detalle,"Microservicio con Spring Boot, Spring Cloud, Netflix, Eureka Balanceo de carga con Ribbon Clientes Feign y Rest Templ＃",1
1649855646-4068,https://github.com/search?l=Java&o=desc&p=92&q=in%3Adescription+microservicios&s=stars&type=Repositories,Alejandromsz/sistema-backend-usuario,Ejercicio de microservicio,null
1649855756-4457,https://github.com/search?l=Java&o=desc&p=53&q=in%3Adescription+microservicios&s=stars&type=Repositories,jpucha/ms_springboot_eureka_angular,Microservicios Spring Boot Eureka con Angular,null
1649855739-4397,https://github.com/search?l=Java&o=desc&p=59&q=in%3Adescription+microservicios&s=stars&type=Repositories,joe-watson-sbf/TipoElectrodomestico,MicroServicio TipoElectrodomestico,null
1649855900-4964,https://github.com/search?l=Java&o=desc&p=2&q=in%3Adescription+microservicios&s=stars&type=Repositories,mpuertao/consumerdrivencontract,Proyecto que define pruebas de microservicios orientadas al consumidor por medio de contratos en SpringCloudContract,3
1649855640-4041,https://github.com/search?l=Java&o=desc&p=94&q=in%3Adescription+microservicios&s=stars&type=Repositories,Davids-Berz/ms-generic-crud,microservicio crud gen谷rico,null
1649855739-4392,https://github.com/search?l=Java&o=desc&p=59&q=in%3Adescription+microservicios&s=stars&type=Repositories,lightoo10/customer,Microservicio customer,null
1649855827-4703,https://github.com/search?l=Java&o=desc&p=28&q=in%3Adescription+microservicios&s=stars&type=Repositories,sanchezz985/Taller-Microservicios-Tarea1,Taller-Microservicios-Tarea1,null
1649855637-4031,https://github.com/search?l=Java&o=desc&p=95&q=in%3Adescription+microservicios&s=stars&type=Repositories,Victor-Egas/api-service-rest-customer,Microservicio de Cliente,null
1649855626-3999,https://github.com/search?l=Java&o=desc&p=99&q=in%3Adescription+microservicios&s=stars&type=Repositories,SwissTierrasColombia/st-microservice-providers,Microservicio - Proveedores Insumo,null
1649855652-4085,https://github.com/search?l=Java&o=desc&p=90&q=in%3Adescription+microservicios&s=stars&type=Repositories,rocampoa/EasyClient,Microservicio del cliente,null
1649855844-4768,https://github.com/search?l=Java&o=desc&p=22&q=in%3Adescription+microservicios&s=stars&type=Repositories,cbustamantem/VtechElk,Vtech 19 - microservicios & ElasticSearch,null
1649855815-4663,https://github.com/search?l=Java&o=desc&p=32&q=in%3Adescription+microservicios&s=stars&type=Repositories,JesusBenitoN/HolaMundo,ejemplo de microservicios,null
1649855855-4802,https://github.com/search?l=Java&o=desc&p=18&q=in%3Adescription+microservicios&s=stars&type=Repositories,yanfranco18/service-bootcoin,Microservicios Bootcoin,null
1649855719-4324,https://github.com/search?l=Java&o=desc&p=66&q=in%3Adescription+microservicios&s=stars&type=Repositories,ejcontrerasv/Microservices-Config-Server,Este microservicio se encarga de administrar las configuraciones asociadas a las microservicios,null
1649855857-4813,https://github.com/search?l=Java&o=desc&p=17&q=in%3Adescription+microservicios&s=stars&type=Repositories,JashirDev/microservicerepo,microservicios,null
1649855855-4806,https://github.com/search?l=Java&o=desc&p=18&q=in%3Adescription+microservicios&s=stars&type=Repositories,FPoncela/MIFID-Back,Back MicroServicios,null
1649855697-4248,https://github.com/search?l=Java&o=desc&p=74&q=in%3Adescription+microservicios&s=stars&type=Repositories,Joselu-code-clean/microservicios-server,Donde tenemos alojado el servidor para la practica de microservicios,null
1649855835-4731,https://github.com/search?l=Java&o=desc&p=25&q=in%3Adescription+microservicios&s=stars&type=Repositories,RonalCastillo/msproyecto,repositorio de microservicios,null
1649855728-4350,https://github.com/search?l=Java&o=desc&p=63&q=in%3Adescription+microservicios&s=stars&type=Repositories,devopsort/products-service-example,Microservicio products,null
1649855855-4805,https://github.com/search?l=Java&o=desc&p=18&q=in%3Adescription+microservicios&s=stars&type=Repositories,SheylaUrbina/springboot-servicios-item,Microservicios project,null
1649855776-4529,https://github.com/search?l=Java&o=desc&p=46&q=in%3Adescription+microservicios&s=stars&type=Repositories,CristianGaona/LojaCar-Eureka-Server,"Servidor de descubrimiento, permite que los microservicios se registren y para la comunicaci車n entre microservicios",null
1649855779-4536,https://github.com/search?l=Java&o=desc&p=45&q=in%3Adescription+microservicios&s=stars&type=Repositories,asaldana-fs/microservicio,microservicio,null
1649855719-4322,https://github.com/search?l=Java&o=desc&p=66&q=in%3Adescription+microservicios&s=stars&type=Repositories,willchg/AccountMS,Segundo Microservicio,null
1649855762-4475,https://github.com/search?l=Java&o=desc&p=51&q=in%3Adescription+microservicios&s=stars&type=Repositories,samirsoft-ux/TF_FAS_Wheel_Manager,Descomposici車n de nuestra aplicaci車n monol赤tica a microservicios.,null
1649855793-4589,https://github.com/search?l=Java&o=desc&p=40&q=in%3Adescription+microservicios&s=stars&type=Repositories,jose-richard/curso-spring-boot,curso de spring boot microservicios,null
1649855902-4975,https://github.com/search?l=Java&o=desc&p=1&q=in%3Adescription+microservicios&s=stars&type=Repositories,rai22474/microservices-101,Curso de iniciaci車n a los conceptos b芍sicos de una arquitectura de microservicios,8
1649855787-4565,https://github.com/search?l=Java&o=desc&p=42&q=in%3Adescription+microservicios&s=stars&type=Repositories,srdejo/domi,Api en microservicios de Domi,null
1649855807-4637,https://github.com/search?l=Java&o=desc&p=35&q=in%3Adescription+microservicios&s=stars&type=Repositories,sebastian4j/micro,pruebas con microservicios,null
1649855824-4698,https://github.com/search?l=Java&o=desc&p=29&q=in%3Adescription+microservicios&s=stars&type=Repositories,AlanGeeGA/Saludo-Persona,Microservicios Saludo y Persona,null
1649855680-4185,https://github.com/search?l=Java&o=desc&p=80&q=in%3Adescription+microservicios&s=stars&type=Repositories,Jose-agg/GestorIncidencias,Sistema de gesti車n de incidencias basado en microservicios,null
1649855810-4641,https://github.com/search?l=Java&o=desc&p=34&q=in%3Adescription+microservicios&s=stars&type=Repositories,JulioLamas4795/BootcampEureka,Eureka para microservicios,null
1649855674-4165,https://github.com/search?l=Java&o=desc&p=82&q=in%3Adescription+microservicios&s=stars&type=Repositories,Emiliano-Mendoza/ms-pedido,Microservicio de pedido,null
1649855722-4334,https://github.com/search?l=Java&o=desc&p=65&q=in%3Adescription+microservicios&s=stars&type=Repositories,laboratorios-arquitectura-de-software/sa_students_ms,microservicio estudiantes,null
1649855790-4575,https://github.com/search?l=Java&o=desc&p=41&q=in%3Adescription+microservicios&s=stars&type=Repositories,Edwin9226/cqrs,arquitectura de microservicios event source,null
1649855683-4193,https://github.com/search?l=Java&o=desc&p=79&q=in%3Adescription+microservicios&s=stars&type=Repositories,Jose-agg/GestorIncidencias,Sistema de gesti車n de incidencias basado en microservicios,null
1649855787-4560,https://github.com/search?l=Java&o=desc&p=42&q=in%3Adescription+microservicios&s=stars&type=Repositories,kene/microservicios-usuarios,Contiene los microservicios de usuarios,null
1649855669-4149,https://github.com/search?l=Java&o=desc&p=84&q=in%3Adescription+microservicios&s=stars&type=Repositories,Miguecam/bank-balance,Microservicio bank-balance,null
1649855730-4364,https://github.com/search?l=Java&o=desc&p=62&q=in%3Adescription+microservicios&s=stars&type=Repositories,LuisHernanMS/pryCareer,Microservicio Career,null
1649855719-4323,https://github.com/search?l=Java&o=desc&p=66&q=in%3Adescription+microservicios&s=stars&type=Repositories,AldanaTorres/ms-pricing,Microservicio de precios y descuentos sobre art赤culos para materia Arquitectura de microservicios,null
