order,url,name,description,star
1649853919-3691,https://github.com/search?l=Java&o=desc&p=29&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,LaiZhou/jsongood,简单可扩展的轻量级的微服务网关(A Lightweight Mricro Service Gateway Framework),27
1649853839-3419,https://github.com/search?l=Java&o=desc&p=57&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,pbteach/xc,大型SpringCloud微服务架构项目实战,6
1649853916-3681,https://github.com/search?l=Java&o=desc&p=30&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,swustscu/zscat-me-uniapp-app-springcloud-,基于springboot cloud构建的一个商城项目，包括前端，后端和h5应用，小程序，作为zscat应用实践的模板项目。基于SpringBoot2.x、SpringCloud和SpringCloudAlibaba并采用前后端分离的企业级,26
1649853808-3301,https://github.com/search?l=Java&o=desc&p=68&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,logyou/moda,Moda 致力于提供微服务开发的一站式解决方案,4
1649853979-3908,https://github.com/search?l=Java&o=desc&p=8&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Nicky213Zhang/WeChatAssist,一款基于Android AccessibilityService（辅助服务）的自动操作微信的app，实现的功能有，附近的人自动打招呼，通讯录自动发消息，自动加好友，自动点赞评论，自定发漂流瓶，自动加群好友，自动推广公众号等等，同时，使…,364
1649853845-3431,https://github.com/search?l=Java&o=desc&p=55&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,yifengMusic/hello-spring-cloud,springboot+springcloud分布式微服务解决方案demo,7
1649853871-3523,https://github.com/search?l=Java&o=desc&p=46&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,chenfangzhi123/javainaction,微服务中常用技术的代码例子，偏实际项目用到的技术,9
1649853888-3588,https://github.com/search?l=Java&o=desc&p=40&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,ZengYuming/oauth2lab,极客时间-微服务架构实战160讲-源码课件,12
1649853750-3109,https://github.com/search?l=Java&o=desc&p=88&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,AresKingCarry/SpringCloudDemo,个人使用spirngcloud的各种组件搭建微服务,2
1649853962-3841,https://github.com/search?l=Java&o=desc&p=14&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,jorrellz/JetfireCloud,基于SpringCloud Finchley.RELEASE的微服务开发脚手架，整合了spring-security-oauth2、springboot-admin、feign、hystrix、spring-cloud-gateway…,131
1649853919-3693,https://github.com/search?l=Java&o=desc&p=29&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,HMingR/irh,基于微服务和智能推荐的校园服务平台。主要使用springBoot、SpringCloud、SpringOauth2、Mybaits搭建。主要功能有出售二手商品、智能推荐、发布文章、消息通知、公益活动、校园通知、AI实名认证等集校园生活…,27
1649853742-3073,https://github.com/search?l=Java&o=desc&p=91&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,zhucl1986/microserver,微服务,2
1649853762-3146,https://github.com/search?l=Java&o=desc&p=84&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,SamrtData/smartmicroplatform,这个微服务项目使用目前行业最流行的组件，大家一起参与进来,3
1649853976-3894,https://github.com/search?l=Java&o=desc&p=9&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,leecho/cola-cloud,"Cola Cloud 基于 Spring Boot, Spring Cloud 构建微服务架构企业级开发平台，集成OAuth2认证、集成短信验证码登录、微信小程序登录、FlyWay数据库版本管理、网关集成Swagger聚合所有服务AP…",306
1649853788-3233,https://github.com/search?l=Java&o=desc&p=75&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,neverth/icibei,????ICIBEI爱词贝，源于个人的一个小小idea?，旨在帮助用户通过眼看、耳听、手敲并行的方式不断练习，在不知不觉中形成对单词和键盘键位的肌肉记忆。基于 Spring Cloud 微服务架构， 前后端分离开发。后端使用 Spri…,4
1649853839-3413,https://github.com/search?l=Java&o=desc&p=57&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,yanjingfan/sakura-boot,基于springboot2.x的微服务脚手架。,6
1649853808-3303,https://github.com/search?l=Java&o=desc&p=68&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,LinRuiiXin/ZhiHuMirco,ZhiHu服务端的微服务版本,4
1649853837-3403,https://github.com/search?l=Java&o=desc&p=58&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,lq351334131/boot,微服务项目,6
1649853905-3648,https://github.com/search?l=Java&o=desc&p=34&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,chw741852/microservice,Spring Cloud微服务,17
1649853785-3224,https://github.com/search?l=Java&o=desc&p=76&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,xinsiwuhen/QR_Payment_SM_Merch,"微信跨境支付, 线下二维码主扫(服务商版)源代码。",3
1649853773-3185,https://github.com/search?l=Java&o=desc&p=80&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,jmapi/cdmi-wechat-wifi-sdk,微信连WIFI服务全功能SDK,3
1649853845-3438,https://github.com/search?l=Java&o=desc&p=55&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,leezhong/wechatQQServer,"微信小程序服务器端换取token,sessionKey,微信用户信息解密)",7
1649853851-3455,https://github.com/search?l=Java&o=desc&p=53&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,zaiyunduan123/springcloud-microservice-ddd,DDD分层架构与微服务代码模型例子,7
1649853736-3059,https://github.com/search?l=Java&o=desc&p=93&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,zlren/SpringCloud,SpringCloud 微服务框架,2
1649853905-3641,https://github.com/search?l=Java&o=desc&p=34&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,leslie-1994/spring-security-oauth2-jwt-demo,基于Spring Security OAuth2和JWT构建保护微服务系统,18
1649853721-3007,https://github.com/search?l=Java&o=desc&p=98&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,jacky23333/sca-rsc,基于Spring Cloud Alibaba微服务的邮差收派件系统,2
1649853996-3963,https://github.com/search?l=Java&o=desc&p=2&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,liyiorg/weixin-popular,微信SDK JAVA (公众平台、开放平台、 商户平台、 服务商平台),2.4k
1649853945-3782,https://github.com/search?l=Java&o=desc&p=20&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,cbwleft/sms,高可用短信微服务,57
1649853736-3058,https://github.com/search?l=Java&o=desc&p=93&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,liuyong199311080810/dandelion,springCloud 微服务框架,2
1649853871-3526,https://github.com/search?l=Java&o=desc&p=46&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,doublechaintech/global-unique-id-generator,应用于微服务和分布式应用程序全局唯一ID生成器，包含服务器端和客户端,9
1649853945-3787,https://github.com/search?l=Java&o=desc&p=20&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,tuacy/microservice-framework,微服务地址,54
1649853759-3131,https://github.com/search?l=Java&o=desc&p=85&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,dear-Alice-moon/Spring-Cloud--ByZhouLi,本项目是我观看周立老师讲解Spring Cloud微服务视频，自己写的代码。,3
1649853885-3572,https://github.com/search?l=Java&o=desc&p=41&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,YouAreOnlyOne/FastFrameJar,快速开发框架，根据开发经验进行总结，基于微服务思想，面向接口和jar编程，供其他项目快速接入和使用。数据同步、消息推送、日志监听、内网穿透、定时任务、Redis集成、代码生成器、接口管理及测试。,12
1649853854-3468,https://github.com/search?l=Java&o=desc&p=52&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,OMGgogong/Unsan,微内核服务平台【云山郡】。屏蔽各种访问数据库细节，数据访问的统一入口。目标包含：服务管理、流量控制、依赖隔离、负载均衡，分布式调用链等功能。集成的各种通信能力进行交互、消息在平台的各个环节全异步处理、无阻塞、响应快。,8
1649853828-3373,https://github.com/search?l=Java&o=desc&p=61&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,xhselina/micro-service,spring-cloud 微服务组件demo,5
1649853908-3658,https://github.com/search?l=Java&o=desc&p=33&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,cangHW/Android-Cloud,Android微服务架构设计，完全解偶，用于快速实现插件化、组件化等功能，默认提供ui、网络、工具等多种类库，可以辅助快速构建项目，从无到有仅需几个引用,19
1649853973-3886,https://github.com/search?l=Java&o=desc&p=10&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,jackson-zb/microservice-scaffold,基于Spring Cloud（Greenwich.SR2）搭建的微服务脚手架（适用于在线系统），已集成注册中心（Nacos Config）、配置中心（Nacos Discovery）、认证授权（Oauth 2 + JWT）、日志处理（…,233
1649853781-3214,https://github.com/search?l=Java&o=desc&p=77&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,tardy-bird/topic,专题微服务,3
1649853745-3086,https://github.com/search?l=Java&o=desc&p=90&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Goodnick123/springcloud_sell,慕课网springcloud微服务实战，springboot2.0.3版本，除了最后docker部署没弄，其余都测通,2
1649853776-3199,https://github.com/search?l=Java&o=desc&p=79&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,white66/springcloud-alibaba-demo,springcloud-alibaba微服务搭建demo,3
1649853919-3698,https://github.com/search?l=Java&o=desc&p=29&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,noseparte/paymentServer,? (spring)支付逻辑服务器，集成主流第三方支付的项目，包含支付宝、 微信、 Google Play、 Apple Store。,26
1649853759-3137,https://github.com/search?l=Java&o=desc&p=85&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Xuchengen/seata-spring-dubbo,基于SpringBoot2整合Apache Dubbo和Seata的实验学习性项目，用于在分布式微服务场景下实现分布式事务。,3
1649853759-3134,https://github.com/search?l=Java&o=desc&p=85&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,TheR1sing3un/PerfectPusher,基于SpringCloud开发的推送系统微服务，支持多种形式推送、可定制化的推送通道以及多功能推送的微服务项目,3
1649853916-3680,https://github.com/search?l=Java&o=desc&p=30&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,yfh0918/Polaris,"一款微服务MicroService快速构建平台,支持resteasy,springmvc和自定义servlet支持tomcat,jetty,undertow等servlet容器,支持netty-webflux, api网关，调用链追踪…",26
1649853773-3188,https://github.com/search?l=Java&o=desc&p=80&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,liangzhicheng120/ai-cloud,微服务人工智能后台,3
1649853851-3452,https://github.com/search?l=Java&o=desc&p=53&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,luxiaoming/Kyhelper,考研助手，利用了Bmob移动后端云服务平台和腾讯旗下的微社区，感谢imooc网和校园小菜的技术指导。 给考研学子们提供一个方便的工具，可以让他们收起鼠标和键盘，逃离喧闹狼藉的宿舍，在自习室里用手机就能查看大部分最重要的考研相关信息。在…,8
1649853973-3881,https://github.com/search?l=Java&o=desc&p=10&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,2227324689/Spring-Cloud-Alibaba-,《Spring Cloud Alibaba微服务原理与实战》中的的案例代码。,248
1649853834-3395,https://github.com/search?l=Java&o=desc&p=59&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Zhuanglijuan/meeting_film,仿猫眼项目 以Dubbo为核心解锁微服务,6
1649853897-3619,https://github.com/search?l=Java&o=desc&p=37&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,thestyleofme/datax-admin,DataX分布式集群与负载均衡、任务执行/统计，基于DataX的通用数据同步微服务，一个Restful接口搞定所有通用数据同步,15
1649853767-3169,https://github.com/search?l=Java&o=desc&p=82&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,rebue/archetype,基于Spring Cloud构建微服务的自定义archetype,3
1649853814-3329,https://github.com/search?l=Java&o=desc&p=66&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,leixl/weixin,微信公众号服务项目,4
1649853959-3835,https://github.com/search?l=Java&o=desc&p=15&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,fancyyawn/zhacker-sample-ovation,微服务与DDD：《实现领域驱动设计》示例代码,106
1649853814-3321,https://github.com/search?l=Java&o=desc&p=66&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,linfen123456/linfen-blog,淋汾博客系统，基于SpringBoot+Vue微服务前后端分离架构，前端使用Vue、Element、Vue-Palyer等，后端使用Spring Boot+Mybaties-plus+Redis进行开发，Jwt+Spring Secu…,5
1649853756-3123,https://github.com/search?l=Java&o=desc&p=86&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,mover93/online-education-parent,online-education-parent是一套微服务在线教育系统，采用了 Spring Cloud Hoxton & Alibaba、Dubbo、RocketMq、Nacos、Spring Boot 2.3.2、Oauth2、M…,3
1649853967-3866,https://github.com/search?l=Java&o=desc&p=12&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,fenixsoft/microservice_arch_springcloud,基于SpringCloud实现的微服务架构示例工程。《软件架构探索》的配套组件。,173
1649853797-3263,https://github.com/search?l=Java&o=desc&p=72&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,HDHXTM/srb,尚融宝是一个网络借贷信息中介服务平台，为个人投资者、个人融资用户和小微企业提供专业的线上信贷及出借撮合服务。,4
1649853831-3385,https://github.com/search?l=Java&o=desc&p=60&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,eisuto/Shmily,微服务架构的社交媒体网站。This is my graduation project. It is a social media website with a microservice architecture.,6
1649853820-3344,https://github.com/search?l=Java&o=desc&p=64&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,fy-demos/demo-errorhandle,基于SpringBoot微服务开发中的异常处理最佳实践,5
1649853721-3005,https://github.com/search?l=Java&o=desc&p=98&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,luchangtx/luc,Spring Cloud 微服务权限管理系统,2
1649853839-3415,https://github.com/search?l=Java&o=desc&p=57&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,zheng19851/demo-springcould-zipkin,基于springcloud、zkipin微服务调用链路跟踪demo,6
1649853933-3744,https://github.com/search?l=Java&o=desc&p=24&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,spring2go/hystrix_lab,服务容错限流Hystrix实验，极客时间微服务架构实践课程,40
1649853956-3823,https://github.com/search?l=Java&o=desc&p=16&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,gui66497/zzdj_dhcp,一个可以自动同步DHCP租用信息到数据库的微服务,87
1649853808-3300,https://github.com/search?l=Java&o=desc&p=68&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,LaineyC/jop,Java微型服务开放平台框架 - 废弃项目,4
1649853794-3255,https://github.com/search?l=Java&o=desc&p=73&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,fashionzzZ/Blog,Fashion's Blog 个人学习笔记，涵盖JVM、数据结构、算法、设计模式、中间件、数据库、缓存、分布式微服务、DevOps等领域,4
1649853956-3828,https://github.com/search?l=Java&o=desc&p=16&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Nepxion/Permission,? Nepxion Permission is a permission system based on Spring Cloud with Nepxion Matrix AOP framework and Aquarius fram…,81
1649853776-3191,https://github.com/search?l=Java&o=desc&p=79&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Paleozoic/spring-cloud-demo,较为完整的分布式多实例演示（主要体现在高可用、负载均衡、横向扩展）：配置中心，监控，服务注册与发现，网关，微服务调用，还差熔断器的验证。,3
1649853942-3771,https://github.com/search?l=Java&o=desc&p=21&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Study-Up-Up/Vue-SpringCloud-Blog,whc的毕业设计：基于Vue+SpringCloud博客的设计与实现-微服务-分布式,51
1649853715-2980,https://github.com/search?l=Java&o=desc&p=100&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,fungoddd/project,校园O2O微服务平台2.0-SpringBoot实现,2
1649853785-3223,https://github.com/search?l=Java&o=desc&p=76&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,waterlu/waterloo-starter-web,基于SpringBoot整合Web服务基础框架和基础类，快速创建微服务。,3
1649853791-3249,https://github.com/search?l=Java&o=desc&p=74&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,c913168497/Container-cloud,基于spring cloud Finchley.RELEASE 版本开发， 开发目的，提升微服务从开发到生产的发布效率，和简化发布流程， 该项目设计思路，各个功能组件化，随意组合流程，即可实现不同发布流程,4
1649853859-3486,https://github.com/search?l=Java&o=desc&p=50&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,eden2f/weixin-mp-saas,"微信公众号后台服务SaaS, 支持微信公众平台(订阅号、服务号、企业号、小程序). 支持多个微信公众号配置. 动态更新配置.",8
1649853756-3126,https://github.com/search?l=Java&o=desc&p=86&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,renfei/WinterEE,基于SpringCloud的微服务开发脚手架，包含用户管理、角色管理、组织机构管理、权限管理、CMS内容管理。,3
1649853897-3610,https://github.com/search?l=Java&o=desc&p=37&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,chenshi011/AndroidWiFiTransfer,Android基于NanoHTTPD作为服务器的WiFi传书，其中NanoHTTPD很方便部署一个微型的服务器，前端上传文件的js也适合用于其他地方，除了非HTML5不能批量上传基本兼容性做到了,16
1649853721-3001,https://github.com/search?l=Java&o=desc&p=98&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,bellmit/LIXF-Cloud,基于Spring Cloud Greenwich.SR1、Spring Cloud OAuth2 & Spring Cloud Netflix & Element 构建的微服务权限管理系统。系统特点：前后端分离、认证/资源服务器分离、…,2
1649853967-3868,https://github.com/search?l=Java&o=desc&p=12&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,daydreamdev/MeetingFilm,基于微服务架构的在线电影购票平台,169
1649853928-3727,https://github.com/search?l=Java&o=desc&p=26&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,W-Beatles/biz-parent,SpringCloud微服务开发脚手架。包括动态数据源模块、日志模块、分布式id生成器模块、短链生成模块、excel异步导出模块等。支持docker快速启动,34
1649853919-3697,https://github.com/search?l=Java&o=desc&p=29&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,wuya11/ddd_demo,基于领域驱动设计模式，开发一个售后补偿微服务。,26
1649853914-3674,https://github.com/search?l=Java&o=desc&p=31&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,SanShanYouJiu/sanshanblog,一个微服务架构的博客社区平台,23
1649853979-3902,https://github.com/search?l=Java&o=desc&p=8&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,TongOS/JavaBookClub,本藏馆主要珍藏Java体系核心技术书籍：涵盖Java核心基石（Java核心技术，并发编程，JVM）Java助辅要员（设计模式，linux内核，TCP/IP协议，Netty，Tomcat，Mysql） 上古单体架构 分布式朝代 微服务纪…,410
1649853874-3537,https://github.com/search?l=Java&o=desc&p=45&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,qzq0429/o2oCity,这个是一个商城，利用SSM框架作为后台开发，用eclipse进行开发。用Maven作为项目管理工具，spring和springmvc，mybatis（数据持久层）作为web框架整合，数据库是使用mysql。明显的体系架构Control…,10
1649853956-3824,https://github.com/search?l=Java&o=desc&p=16&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,SophiaLeo/sophia_scaffolding,SpringCloud+OAuth2+Spring Security+Redis+Jwt+zuul(gateway)+Eureka(Nacos)实现的微服务统一认证授权 脚手架,86
1649853834-3394,https://github.com/search?l=Java&o=desc&p=59&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,sanshengshui/APP_Backend,微信小程序后台程序 接受微信小程序post上来的数据 然后通过tcp协议将微信小程序post上来的数据发给netty服务器，让服务器和硬件通讯,6
1649853911-3666,https://github.com/search?l=Java&o=desc&p=32&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,chouyong/itcast-platform,基于秒杀场景微服务架构代码,20
1649853715-2986,https://github.com/search?l=Java&o=desc&p=100&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,Gavin16/Dubbo-Boot-Action,SpringBoot 整合 Dubbo 多模块微服务项目,2
1649853756-3129,https://github.com/search?l=Java&o=desc&p=86&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,TheFuthestDistanceInTheWorld/SecKillCoupons,实现了购物券秒杀的restful接口，整个接口设计采用了分布式的设计。包 含了多个微服务，如唯一基于雪花算法的ID生成服务器，邮件发送服务，优惠券抢购 服务，集成在网关中的JWT的发放与验证服务，以及抢购成功后的购物券落库服务。 整…,3
1649853982-3912,https://github.com/search?l=Java&o=desc&p=7&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,liuyadu/open-cloud,"基于springcloud、oauth2、nacos打造的微服务开放平台. 利于企业分布式开发,集中管理微服务接口,SpringSecurity深度拓展,为微服务接口资源保驾护航。",501
1649853939-3769,https://github.com/search?l=Java&o=desc&p=22&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,panda726548/yiranpay,聚合支付是一种第四方支付服务。简而言之，第三方支付提供的是资金清算通道，而聚合支付提供的是支付基础之上的多种衍生服务。聚合支付服务”不具备支付牌照，而是通过聚合多种第三方支付平台、合作银行及其他服务商接口等支付工具的综合支付服务。聚合…,46
1649853891-3595,https://github.com/search?l=Java&o=desc&p=39&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,ostarsier/api-gateway,微服务的网关，包含oauth2授权、调用次数限制和服务路由,13
1649853756-3128,https://github.com/search?l=Java&o=desc&p=86&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,wujiuye/hfrp2c,hfrp2c是一个基于http协议、类feign、支持重试和回放的rpc框架。重试用于解决网络波动、被限流熔断等场景，而回放则是解决服务端版本更新重启等场景。该框架起初是为定时任务项目而开发，而微服务项目还是使用OpenFeign、D…,3
1649853837-3400,https://github.com/search?l=Java&o=desc&p=58&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,ITBoy-China/medical,基于SpringCloud搭建的医疗系统微服务,6
1649853859-3482,https://github.com/search?l=Java&o=desc&p=50&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,haoxin963/sky,sky平台是基于spring cloud的微服务开发平台。,8
1649853882-3562,https://github.com/search?l=Java&o=desc&p=42&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,gwuhaolin/myccnu,华中师范大学微信服务平台-掌上华师,11
1649853765-3151,https://github.com/search?l=Java&o=desc&p=83&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,liangjiange/micro-service-sample,整合springcloud alibaba、springcloud gateway 、springcloud security的微服务脚手架,3
1649853950-3803,https://github.com/search?l=Java&o=desc&p=18&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,cicadasmile/spring-cloud-base,SpringCloud微服务组件基础用法。,71
1649853828-3379,https://github.com/search?l=Java&o=desc&p=61&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,learnerfan/spring-boot-restful,spring-boot微服务接口学习例子,5
1649853820-3348,https://github.com/search?l=Java&o=desc&p=64&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,NewHongjayGitHub/pinAppServer,微信拼车小程序服务端，聚合相近起点终点的乘客，均摊成本。SpringBoot+MyBatis+MySQL+Redis+WebSocket,5
1649853894-3606,https://github.com/search?l=Java&o=desc&p=38&q=in%3Adescription+%E5%BE%AE%E6%9C%8D%E5%8A%A1&s=stars&type=Repositories,fosin/anan-cloud,anan基于JDK11、Spring Boot 2.5.x、Spring Cloud 2020生态体系技术，采用微服务前后端分离架构，供开发人员学习和交流。 包括服务注册与发现、服务监控、服务管理、服务治理、服务网关、服务熔断、配置管…,14
